Varianza,Rango,SMA Fine,SMA Coarse,Media del espectro,Crepitancias,Sibilancias,Normal,Sibilancias y Crepitancias,Estado
1.975237199935568e-05,0.04422924134419859,0.3132939165276397,29.442523248032373,1.8122463917836263e-09,0,0,1,0,0
1.76955233559455e-05,0.04134627733464086,0.3449097387778004,32.13176985948351,1.6155096473475844e-09,0,0,1,0,0
0.000303552742303377,0.16398771772512563,1.2348809977774398,48.785005068042985,2.75274116603004e-08,0,0,1,0,0
0.0004110709698809133,0.20236557565011953,1.4585744305341686,120.83513325575436,3.757676886221863e-08,0,0,1,0,0
0.00034571731598925207,0.19085171985135613,1.579076011974246,124.8098230367026,3.126076261066717e-08,0,0,1,0,0
0.00044403977852181225,0.20217530159856106,1.302275917686806,53.36954722289344,4.0124469589459284e-08,0,0,1,0,0
0.0006475192916031545,0.23875358990565637,1.6921026009045457,143.33811262063077,5.9066394044378055e-08,0,0,1,0,0
0.0006867238853601196,0.2669199782695343,1.7758005221071138,157.04145194398066,6.276755367489164e-08,0,0,1,0,0
0.0024597850015896624,0.48543927312675045,6.7561283230302625,306.13703641012194,2.2243509197596365e-07,1,0,0,0,1
0.0018884354415539507,0.45234365899216544,6.560831431638488,589.942119242899,1.7091352458497094e-07,1,0,0,0,1
0.0019048457657873054,0.41367131058152723,7.020485214281534,661.8722891977422,1.7259099795819694e-07,1,0,0,0,1
0.0005081325221377639,0.3041442707455851,1.4164300793414912,87.31698427965445,4.612672746229215e-08,0,0,1,0,0
0.0004790353305670918,0.26165351300507234,1.8813782944435324,114.98916110386766,4.328877097886211e-08,0,0,1,0,0
0.00043748121303369006,0.2343472925753662,1.6069280280858302,129.4085910616586,3.973237020426659e-08,0,0,1,0,0
0.0007682156210181672,0.2622383464499132,1.7000425930093044,53.11118604943569,7.081885642860034e-08,0,0,1,0,0
0.002739749246335029,0.5573205729146428,3.696976582896209,191.42682890460648,2.4769883529807215e-07,0,0,1,0,0
0.0024961989353402517,0.597446979054115,4.125181899545148,249.53585853054946,2.261459972894113e-07,0,0,1,0,0
0.002268669250631292,0.5684143573142234,3.8433627079418073,286.451020112934,2.063367048567376e-07,0,0,1,0,0
0.003947887569085452,0.5248551176933425,3.93255641728084,126.70692965428287,3.632484056852119e-07,0,0,1,0,0
0.0002528373717505277,0.14533717260215445,1.0556491948074138,57.52443308423113,2.3143923094482132e-08,0,0,1,0,0
0.00022266431745575604,0.16187649522440375,1.4813054416057279,87.06558162697496,2.022882857033094e-08,0,0,1,0,0
0.00020755610806645375,0.17907570871192896,1.2560205283334704,94.2773841601444,1.8996158886840248e-08,0,0,1,0,0
0.00035607668898755287,0.16123949320978623,1.3162186098780482,43.61151834054664,3.254024267446252e-08,0,0,1,0,0
0.00022889640287242468,0.12856877288838692,1.342125824640934,62.43697749492116,2.0656275015686132e-08,0,0,1,0,0
0.00024138755737057886,0.19654601452085113,1.3849341363642704,97.24538348070281,2.1825863298034256e-08,0,0,1,0,0
0.00022490967293285898,0.1587328231699408,1.3468328930389408,103.64883774951247,2.027249919637666e-08,0,0,1,0,0
0.0003976059942604222,0.17921998433803316,1.3627015012706731,46.84570688479755,3.645449190275666e-08,0,0,1,0,0
0.0010685605123295638,0.302295934831354,3.6020382923732606,205.02212860031156,9.756918664646091e-08,0,0,1,0,0
0.0007513867796141634,0.322674775153254,3.7856746718060417,240.85251172405287,6.864736660878584e-08,0,0,1,0,0
0.0009470303172707995,0.3421412252348315,3.5078493945770552,306.7232470356188,8.564474357855333e-08,0,0,1,0,0
0.00124207355594646,0.34887240751320114,3.352812167695327,108.87988261838514,1.1279372758518622e-07,0,0,1,0,0
0.0006236419708370538,0.251973866762498,1.8028893319221369,100.49840254523664,5.729760415195334e-08,0,0,1,0,0
0.0006978232866866794,0.2849724357042053,2.2256774289683134,166.496702774115,6.352822800585362e-08,0,0,1,0,0
0.0006300965275116005,0.2572598572014154,1.7822896059901583,148.04933615521736,5.737570764089278e-08,0,0,1,0,0
0.0012316618082868864,0.2969606817757192,2.3034166537693213,62.913272778032855,1.1402343387893546e-07,0,0,1,0,0
0.004513705720941183,0.7691561511247655,5.076201386376398,231.85493525582683,4.219058926953874e-07,0,0,1,0,0
0.005508830185515808,0.8299876114289066,5.377241124324929,408.5839383461595,4.972300809147797e-07,0,0,1,0,0
0.005079476912420346,0.8254885902622898,5.2200102397960055,368.8875259137582,4.625573385167101e-07,0,0,1,0,0
0.010091882336029102,0.8264995615816667,5.179483183003335,171.92159002096707,9.324867271513276e-07,0,0,1,0,0
7.054906046916684e-05,0.0959990160236274,0.8332204938732134,43.336001861345316,6.476206641720499e-09,0,0,1,0,0
6.774405944790501e-05,0.0868537249712018,0.8598416785283804,64.03759539659231,6.104021631574052e-09,0,0,1,0,0
7.117502709585652e-05,0.0927438064322876,0.7906860896379819,61.816200608556876,6.359218473659711e-09,0,0,1,0,0
0.00015117708140350176,0.08946608722911607,0.8162107664172125,26.758193894797756,1.3793505532363328e-08,0,0,1,0,0
0.008663200841177839,0.8706080448808844,6.954294324260271,330.13342741043874,7.897764169283832e-07,0,0,1,0,0
0.0097770748992041,0.9204391385658327,6.93989789181029,576.7922666750103,8.910016028361715e-07,0,0,1,0,0
0.00828348495544914,0.8304832612386501,7.579213873002622,526.7004977422927,7.454098567297178e-07,0,0,1,0,0
0.015823004586415588,1.0782930101598631,8.246698051692066,248.50596258478453,1.4563651135476355e-06,0,0,1,0,0
0.001408941949697882,0.33263739088039646,3.178044046810887,155.50574181856004,1.294594260517279e-07,0,0,1,0,0
0.0018528782040539177,0.40305641835657,3.437858171978289,274.9212242109877,1.6770932485786885e-07,0,0,1,0,0
0.0018485352638020892,0.4490880100249139,4.2015800842026225,259.51520007209524,1.683532427180878e-07,0,0,1,0,0
0.003669326745560858,0.4585300393517978,3.787611669820042,129.3130968159296,3.399616995137372e-07,0,0,1,0,0
4.864242900333587e-05,0.07002714549058067,1.1939756555633179,65.03472610037112,4.452246594276016e-09,0,0,1,0,0
4.3007563946564885e-05,0.08648867360570445,1.249984809888367,98.38396762280098,3.912034963222281e-09,0,0,1,0,0
3.695273922654132e-05,0.059426114640257155,1.1373753479485136,83.98754944678493,3.3465063760559427e-09,0,0,1,0,0
5.686918408935243e-05,0.06359405446659022,0.9862129299571191,32.3411661995026,5.2182229256548445e-09,0,0,1,0,0
0.0017372755994896866,0.3703025811217354,2.412567930313674,132.4641170884098,1.554394590684836e-07,0,0,1,0,0
0.0015704984300481998,0.33151860347991724,2.3795663590200125,159.35169280732862,1.4093636621337378e-07,0,0,1,0,0
0.0016535838284271786,0.365502474116668,2.555227109259839,174.76202280879232,1.512844564371039e-07,0,0,1,0,0
0.002173089286526372,0.29597065308441356,2.369772902312285,65.9856860096221,2.0139807399062286e-07,0,0,1,0,0
0.008536199640753101,0.8187139252600086,5.539216409242693,298.16251843370634,7.7206361093932e-07,0,0,1,0,0
0.009197477072250522,0.8657791897381883,5.950197522278435,361.7904885335063,8.377100919820787e-07,0,0,1,0,0
0.00704727769859913,0.9048227916512064,5.700849287118219,358.8239202174588,6.386394424992376e-07,0,0,1,0,0
0.01166520801420135,0.7835201828761413,5.197995268939708,146.74787458993043,1.0764193743271791e-06,0,0,1,0,0
0.00014291244247481328,0.1230269860152301,1.0780555955229538,51.2767195362519,1.297264298050867e-08,0,0,1,0,0
0.00012984801186626387,0.1122742756138857,0.9504551303978482,59.39099375790356,1.1818953046206196e-08,0,0,1,0,0
0.00013748533555854554,0.10451963819819807,1.0988037391170218,75.89549325276585,1.2502842773707878e-08,0,0,1,0,0
0.00025625459585541934,0.118906485530816,1.1801848798110615,30.564744709982516,2.3401824068228385e-08,0,0,1,0,0
0.01586928712535419,1.1275200928340399,8.39996026824654,431.623001539015,1.4695766347705143e-06,0,0,1,0,0
0.013791368105361804,1.1328023031740249,8.494645745972115,487.9116619376315,1.2457065911266559e-06,0,0,1,0,0
0.013867130323772533,1.0131315822321927,8.13778766097902,567.6688926899534,1.2689698110698016e-06,0,0,1,0,0
0.020364137231314774,1.1422216086595878,8.768066845080835,250.69285663919453,1.895141034941198e-06,0,0,1,0,0
0.003779446659890833,0.5411859607629992,4.41017417257574,211.8273612899079,3.417494589197376e-07,0,1,0,0,2
0.003427330207548679,0.5519773295596682,4.559787365793402,254.89911213959712,3.1240605140483945e-07,0,0,1,0,0
0.0030934225358102306,0.5279292446251077,4.163174948845643,284.88069991091396,2.8148184851268187e-07,0,0,1,0,0
0.005333960859159272,0.5196725898105619,4.392804408218442,131.17579851593482,4.917373471207536e-07,0,0,1,0,0
0.0001202127339181571,0.11330779682647432,1.641030998874707,84.70237634781171,1.0942763489265177e-08,1,0,0,0,1
0.0001334314513808667,0.10393578647139841,1.5147930910688587,109.27203791865401,1.2206321991028333e-08,1,0,0,0,1
0.00011630596171862088,0.10175176984882747,1.610913691104877,112.8344297300957,1.0644745454625843e-08,1,0,0,0,1
0.00011797767196712827,0.08986608439734678,1.3222772575771957,33.312454104706056,1.0866205677511653e-08,0,0,1,0,0
1.9320220833331176e-05,0.04317608658592899,0.2917050968182214,15.5056621602781,1.7733522115963752e-09,0,0,1,0,0
2.0604387007381567e-05,0.04397886635300838,0.3572059141424722,21.208633345636528,1.8748864241339676e-09,0,0,1,0,0
2.0583588135013414e-05,0.04123625852779407,0.3424727083638834,22.458896874916167,1.8698587204567535e-09,0,0,1,0,0
1.6413026418378905e-05,0.04851032900696957,0.30428661578157096,16.77194878931951,1.518967339018684e-09,0,0,1,0,0
1.5966995117244486e-05,0.03894265978355807,0.26221242167165426,10.636635582379657,1.4694183905994075e-09,0,0,1,0,0
0.0001571961251486343,0.11006196869031279,1.2174167423887612,54.712643878489274,1.4250041084447008e-08,0,0,1,0,0
0.0001424945781461227,0.1126692389661994,1.3944619765837742,75.73517588419865,1.2950522723528386e-08,0,0,1,0,0
0.00017460714684591432,0.13639261522562665,1.4048372754477738,83.20597808361919,1.5968773764603988e-08,0,0,1,0,0
0.0001343153185255053,0.10332280335112173,1.2562007102296047,61.78737967164756,1.2261588251908457e-08,0,0,1,0,0
0.00012971848533810577,0.09669418002170854,0.982362726667019,39.6016930745469,1.1934337662527889e-08,0,0,1,0,0
0.00026310649683227295,0.1522610538487916,1.1835234907983063,60.198331677316396,2.390589774918786e-08,0,0,1,0,0
0.00024349455365894069,0.1558472209009359,1.227623973691324,73.99291348340978,2.2126365120781816e-08,1,0,0,0,1
0.00031561964120128115,0.21936408811504993,1.1835310726378703,81.17767652610914,2.877949096480836e-08,1,0,0,0,1
0.00022742570445812452,0.16921063825699284,1.0783956506795769,63.668572797705664,2.0375463457258422e-08,0,0,1,0,0
0.00027371743374228036,0.1534386004628544,1.068728548327624,42.85853169940794,2.5147829239829335e-08,0,0,1,0,0
0.001829528224016459,0.44091075023761966,2.884331910028155,127.62439523321308,1.686048889543434e-07,1,0,0,0,1
0.0012471297121319502,0.36808517471214985,2.2014791330908667,137.77463198884888,1.1476008634800384e-07,0,0,1,0,0
0.0017268114962405122,0.3798506316292542,2.55568593474186,158.54993622353865,1.5774246235387614e-07,1,0,0,0,1
0.001124815826039015,0.3555878404077001,2.1242015852388176,117.61884476756205,1.0258006394192954e-07,1,0,0,0,1
0.0012862541080253089,0.3728017781403134,2.019460426304191,76.7460760528483,1.1669941317932628e-07,0,0,1,0,0
0.0006972891327029872,0.23864699739590334,1.8447922679504762,76.53483183445415,6.3679432903397e-08,1,0,0,0,1
0.0006251403452950936,0.24126084927408192,1.386711585160281,92.12323172526456,5.633453757346794e-08,1,0,0,0,1
0.0006981537920377923,0.2518023801713144,1.818188931967196,96.25451497312632,6.347807133485887e-08,0,0,1,0,0
0.0004968083122781525,0.24956936482175815,1.586061815259712,68.58318516330753,4.539312044856089e-08,0,0,1,0,0
0.0005849285849866988,0.26029866480895614,1.6939268232219127,45.648768575694966,5.238790231884188e-08,0,0,1,0,0
0.0015380033052901582,0.39190546250764735,2.4675273078824533,127.26319011070478,1.417351165056999e-07,0,0,1,0,0
0.001299653182884778,0.3839410627052072,2.129058843180201,145.6819672185503,1.1849442415874091e-07,0,0,1,0,0
0.0013598758665541984,0.4391176397812379,2.4710330728084324,145.47629944955986,1.2418106292952345e-07,0,0,1,0,0
0.0011927155039387915,0.4232456097870384,2.5076106541246097,117.61255734900058,1.081207534257685e-07,0,0,1,0,0
0.0012947468692691526,0.43659975416683927,2.5628557493342576,75.78526243366052,1.194870587059688e-07,0,0,1,0,0
0.011328961561540592,1.1858731931158277,13.70454333291565,555.998040023607,1.033421919956129e-06,0,0,1,0,0
0.01200680796850419,1.2816372908089058,13.350880158396269,712.6230634725499,1.1049855016834445e-06,0,0,1,0,0
0.01339454905087483,1.2035179207687832,14.184657169409794,775.4179810404603,1.2135182248539193e-06,0,0,1,0,0
0.009976543836870069,1.1365238403806117,12.183643873048329,549.6819913032361,9.082797181543251e-07,0,0,1,0,0
0.009557531665554479,0.9421166092822008,9.90747113518691,352.80580997165754,8.729451502491062e-07,0,0,1,0,0
0.00013159600487153418,0.10564574071924362,0.7283164755385315,31.81379601045829,1.2042503173665555e-08,0,0,1,0,0
0.0001441778660054542,0.09830151026322792,0.5733486650422954,27.47752136966211,1.300246679775532e-08,0,0,1,0,0
0.00012389883185637767,0.09499259910067191,0.6150762047290256,28.638569297685994,1.1316729927298684e-08,0,0,1,0,0
0.00016452624324015286,0.11488784212977757,0.7220082165250719,28.85333883369098,1.5097030438906496e-08,0,0,1,0,0
0.00014153204979805022,0.09544676195120563,0.6881899182568333,25.416547730090777,1.2879310241587957e-08,0,0,1,0,0
0.00013970054954128285,0.10050079555817382,0.6247873929550054,32.087914552339036,1.2770882726293666e-08,0,0,1,0,0
0.0002542616882618176,0.13501456109456175,1.5334569369953437,73.14452812474056,2.3284643770367335e-08,0,0,1,0,0
0.00019731857973721606,0.12864881465082145,1.2392344858965048,56.59785277959056,1.8116478758700297e-08,0,0,1,0,0
0.00017555036322933562,0.14039917301800114,1.095234763798875,56.356617348697945,1.6201047626963662e-08,0,0,1,0,0
0.00022638935852342567,0.14658561108683016,1.067248725109362,56.66088523269065,2.060796327053714e-08,0,0,1,0,0
0.00024521691002157934,0.14079127063401253,1.4559964260564515,56.36322433948991,2.2463786826429996e-08,0,0,1,0,0
0.00023093083935574982,0.14180622907414273,1.5846903755537092,72.53652906736832,2.125255181521682e-08,0,0,1,0,0
0.0002912107576108114,0.1779542706766964,1.3283278898008226,44.997685618223606,2.6513553503789635e-08,0,0,1,0,0
0.0002794547689667983,0.15660590738335828,1.066850038650639,37.96131991682773,2.5292986151883495e-08,0,0,1,0,0
0.0002529749989373698,0.177101536220855,1.1727262416612823,40.69250177922996,2.2443186717126394e-08,0,0,1,0,0
0.0002647929082174802,0.16971551262476933,1.1401806861834662,40.28816284973985,2.4441026422850728e-08,0,0,1,0,0
0.00033983513101255316,0.18224561510817466,1.3138750125521275,37.441218457420675,3.1318765201437476e-08,0,0,1,0,0
0.00030087467784619597,0.16902768180801014,1.0636403118538957,48.85522409645385,2.7318994976080375e-08,0,0,1,0,0
0.0006132318209140537,0.22164844002230394,3.714878135445389,169.34954875878796,5.618939090402289e-08,0,0,1,0,0
0.0004890176414549118,0.20126811165834407,3.354216301067409,126.74729630344403,4.445081435722689e-08,0,0,1,0,0
0.00035554196502992816,0.16291749276368567,2.7845912719266,128.08987488041913,3.232119385567059e-08,0,0,1,0,0
0.0004075528721094119,0.20669467572653633,2.749034471439404,121.23616999118805,3.7132941081056835e-08,0,0,1,0,0
0.000508826480475397,0.19572290637007317,3.0369145605136674,119.36153670830079,4.627351120023124e-08,0,0,1,0,0
0.00047256743343790196,0.19898203988128707,3.39627751320335,159.69212407830642,4.316266994763095e-08,0,0,1,0,0
6.78229864933523e-05,0.07680317832778195,0.5938841009783464,23.968697700214346,6.1956190495961306e-09,0,0,1,0,0
6.292569199779881e-05,0.07360865873506306,0.49002793722329263,18.848259264963183,5.726543386326176e-09,0,0,1,0,0
5.687049459506597e-05,0.07847400037314131,0.4947411349572905,20.84074985139642,5.145227605799386e-09,0,0,1,0,0
5.5898963812658304e-05,0.09115242619246806,0.5765707124220738,19.541596540222887,5.178159965409886e-09,0,0,1,0,0
6.362840578804353e-05,0.07692029821771484,0.5918697137924168,17.794490100976475,5.819934384334081e-09,0,0,1,0,0
7.778584460599792e-05,0.08469009245467024,0.5728497349714341,25.96494727736842,7.108684585604669e-09,0,0,1,0,0
0.00015772268015962123,0.10224781558957093,0.7301403764442399,27.065937805644992,1.4367503180052818e-08,0,0,1,0,0
0.00014827044364744887,0.1024789596034053,0.6204724047273567,22.522923509407953,1.3516139113308146e-08,0,0,1,0,0
0.00010422492984804249,0.11634706277662926,0.6908351569670219,21.763405208120187,9.275036604410979e-09,0,0,1,0,0
0.0001250033862891292,0.12163969030372951,0.7328388829460863,21.47993608220749,1.141177087997504e-08,0,0,1,0,0
0.00016146675557447037,0.11277798494932659,0.7709461533079266,21.505229000658176,1.493556846375746e-08,0,0,1,0,0
0.00011891619927559681,0.104471676154449,0.6442900886124999,24.568250844387858,1.1003068029297246e-08,0,0,1,0,0
1.3487867065207972e-05,0.037735985791590265,0.24970023656593804,3.773786607728347,1.092103247792127e-09,0,1,0,0,2
1.447935701855039e-05,0.03430747767279289,0.26384348838146454,4.510880678013101,1.2762003552351054e-09,0,1,0,0,2
1.5863718090945322e-05,0.03988462794408184,0.21337694510581312,7.047088439423562,1.1796499279761319e-09,1,0,0,0,1
2.0240873938438262e-05,0.038432126039765833,0.22547166404177207,5.642465193730539,1.6468100049443414e-09,0,0,1,0,0
8.507208105475535e-06,0.03662830044692855,0.21700064953099465,6.491667513494309,7.481846263797353e-10,0,0,1,0,0
9.27917299118796e-06,0.04143621595984651,0.2643163002850977,4.881331483494197,8.407078349102313e-10,0,1,0,0,2
1.8165599519154488e-05,0.03603414842931517,0.2774844323673854,4.160113801053255,1.6664016508433742e-09,0,0,1,0,0
1.7048723305536413e-05,0.03655544684463642,0.22927100882207443,4.593340748216582,1.530585022964601e-09,0,0,1,0,0
1.6578889568396118e-05,0.03340470116581817,0.23184514357205602,4.39539152160626,1.5278427931472754e-09,0,0,1,0,0
1.547795367649842e-05,0.04025141628102566,0.27674386353340047,2.194218403799427,1.4217296696940809e-09,0,0,1,0,0
1.378549116509372e-06,0.008232099726785968,0.06648366609186769,0.46597675103487407,1.278173646730948e-10,0,0,1,0,0
1.5828198996800463e-06,0.011983997143660705,0.09465313378449973,3.6756959779186933,1.447628674496993e-10,0,0,1,0,0
1.7854443269534967e-06,0.015379380065565336,0.09657423189841315,3.825793544334744,1.605236301779071e-10,1,0,0,0,1
1.6959087945193678e-06,0.014267648509471566,0.10039253397679411,4.249334108271238,1.5472761739010518e-10,1,0,0,0,1
1.4282315458859443e-06,0.015156199938893097,0.09067839569541405,3.3566318909485893,1.2653876970679496e-10,0,0,1,0,0
1.6749154846622456e-06,0.014514548207826748,0.09210121343541817,3.9628990667610884,1.4385648944611674e-10,0,0,1,0,0
1.8958272424165675e-06,0.014472067567939848,0.0949809234665115,3.0710633186044154,1.7085365193622254e-10,0,0,1,0,0
1.3669368962199844e-06,0.009299176252348327,0.06554850021338741,1.7532169309064938,1.1047625143078883e-10,0,0,1,0,0
1.6312299480388483e-06,0.011460708809793507,0.12189167321755129,3.628163931231622,1.471985136015887e-10,0,0,1,0,0
1.346204423077363e-06,0.012383491293219024,0.10673445048427412,3.2274364667474367,1.1015650863902848e-10,0,0,1,0,0
1.1168681681776878e-06,0.01326674679486488,0.0960284744977658,2.7486703421596643,1.0011840484177227e-10,0,0,1,0,0
1.378566862283961e-06,0.011863535325435222,0.10428511053733881,3.621450014232439,1.249149710320859e-10,0,0,1,0,0
1.0543783443406566e-06,0.011403433401794668,0.09670028144786524,2.8679528543581845,9.56997728283834e-11,0,0,1,0,0
1.216738209852426e-06,0.011854138918986398,0.1056839178531013,3.158813924339692,1.0838927692176788e-10,0,0,1,0,0
1.9886737138470003e-06,0.010000919048469023,0.09677893473440011,2.0810776564527242,1.8208119389934038e-10,0,0,1,0,0
3.6997401908880635e-06,0.018935142818494448,0.09199002954198904,2.5286993103633164,2.3244007765464709e-10,0,0,1,0,0
2.962479427383854e-06,0.015123691743865894,0.10794059710238588,3.538885244102494,2.7110772959577666e-10,1,0,0,0,1
6.5637133035627314e-06,0.01958559980414607,0.13530325445897554,5.824665471559821,3.7644397153038634e-10,0,0,1,0,0
2.226577766765289e-06,0.01729915562357521,0.10637441882537294,2.8335782447554876,1.8139187782098942e-10,0,0,1,0,0
3.399264919471576e-06,0.0182441824517614,0.12026511548735376,3.791872975098471,3.085841991741009e-10,0,0,1,0,0
3.4994651949835512e-06,0.017182917197428038,0.11138114927604353,3.5134402257666646,3.148953308855156e-10,0,1,0,0,2
2.3952095026678295e-06,0.016563284111295425,0.11024907950754312,3.0883540948548975,2.1550334264354722e-10,0,0,1,0,0
6.041083794858486e-06,0.017662680990573196,0.13133638986702956,2.0729281516690046,5.599173221470729e-10,0,0,1,0,0
4.741031878519591e-05,0.08029314008167165,0.44242758279385835,12.721807952707033,4.342295337728663e-09,0,0,1,0,0
3.745040852878379e-05,0.06587660896192273,0.3069914220032459,12.333938678307813,3.359518143112044e-09,0,0,1,0,0
4.123394052141318e-05,0.0693794223482932,0.3622297688032342,19.129030847918628,3.692051753273256e-09,0,0,1,0,0
6.176759657895935e-05,0.07765094775713371,0.41925963424725265,11.906653632369189,5.604441599209403e-09,0,0,1,0,0
4.407652837093043e-05,0.058550340652091734,0.4035104099151504,12.417900661855523,4.078745649852104e-09,0,0,1,0,0
1.3588171198231563e-05,0.06069830476619051,0.3673996724894311,21.467391365679944,1.1296266006329639e-09,0,0,1,0,0
4.908298852174945e-05,0.05968142322280777,0.41129533992436107,8.646152817080436,4.571466279493174e-09,0,0,1,0,0
5.1292841809914056e-05,0.07911487986903218,0.5367530958603258,14.00514098106647,4.63970878077466e-09,0,0,1,0,0
5.2089998107717436e-05,0.06521082587244022,0.42954974038794314,14.257447549575458,4.696922875259334e-09,0,0,1,0,0
5.124325084195976e-05,0.07472698179116075,0.4203285274183474,14.707603087029701,4.6330521586505565e-09,0,0,1,0,0
5.147688272909367e-05,0.07148378847441521,0.3897077724835567,14.550111838220785,4.704030471086409e-09,1,0,0,0,1
6.289594171184861e-05,0.07422576374968487,0.4459888372092652,16.610062599346378,5.598350064702748e-09,1,0,0,0,1
6.447205212492455e-05,0.07943231811837746,0.5007604553929973,14.572538140994007,5.834099613064304e-09,0,0,1,0,0
5.999234096989392e-05,0.06505712844854816,0.44044772913127817,17.95832439670639,5.426061363793548e-09,1,0,0,0,1
5.105740236299157e-05,0.06694552825976902,0.5475195963795869,15.431116839342792,4.54301282950896e-09,1,0,0,0,1
4.952155262469634e-05,0.07633402307046558,0.4100694826564017,13.47198795323612,4.3966637827534935e-09,1,0,0,0,1
5.3256566140391104e-05,0.07360847837994054,0.46110048788030805,13.3808207422446,4.735752689294372e-09,0,0,1,0,0
5.4979612221996904e-05,0.0810161198566338,0.42224957703404764,11.40572133273026,5.086943327970471e-09,0,0,1,0,0
5.858556099663161e-05,0.09193523314373153,0.48783931654270785,14.71867266623399,5.34124426044593e-09,0,0,1,0,0
6.675613067796005e-05,0.08590190754481916,0.5108083122229478,14.391817652930815,6.096429189952543e-09,0,0,1,0,0
6.583791150355863e-05,0.0980143819331013,0.5611101043477575,21.032478502997147,6.05074429288141e-09,0,0,1,0,0
6.755145786032828e-05,0.09791183032053705,0.6245129478063028,12.867863503252371,5.973704983735618e-09,0,0,1,0,0
6.743578978327831e-05,0.07879835222385102,0.5800637095374248,14.367364716333052,6.036748704697188e-09,0,0,1,0,0
7.321781364086216e-05,0.09812875222142362,0.529080358627136,12.796496810643182,6.645490912757889e-09,0,0,1,0,0
6.480527128722669e-05,0.09849930130994225,0.5004117618857106,11.892682555724202,6.044011398206992e-09,0,0,1,0,0
5.551719205909216e-05,0.08908490273995676,0.5282121294973173,11.803118585342594,5.0101495729392515e-09,0,0,1,0,0
6.053857078851164e-05,0.08861481010124969,0.5692166452870938,10.833043199403944,5.544069291516756e-09,0,0,1,0,0
4.521743544863905e-05,0.08034935577477495,0.47610465456232054,9.915642953806861,4.121260153083666e-09,0,0,1,0,0
5.1591941981529625e-05,0.0688180188603531,0.536704500266333,9.94101357803076,4.685462940141734e-09,0,0,1,0,0
5.406415978429958e-05,0.08013889710126781,0.5116672731476891,10.072135102828115,5.036356196785312e-09,0,0,1,0,0
9.024153322030414e-05,0.08287498034531461,0.47557126557183277,11.970748569177518,8.33564518067341e-09,0,0,1,0,0
6.606897620758225e-05,0.07797098791415538,0.45571693642133887,12.373221689725668,5.983589713000545e-09,0,0,1,0,0
7.463147300047884e-05,0.0808872141136927,0.5609970025476578,18.55976901143737,6.935509050730891e-09,0,0,1,0,0
8.597916028322263e-05,0.09521350941769267,0.6519237770724065,20.650883287170725,7.707684931548898e-09,0,0,1,0,0
8.451156766992538e-05,0.12703181279638084,0.6809656527219543,20.19330467918972,7.67921340990807e-09,0,0,1,0,0
8.120250058674157e-05,0.08311331654075022,0.6289909785135439,18.74732138902478,7.371191708733644e-09,0,0,1,0,0
7.439463897637629e-05,0.08420503194353535,0.5860867090612999,20.65525739353564,6.8744190211318355e-09,0,0,1,0,0
8.342492709674793e-05,0.10241763364352695,0.6801446907951813,21.36797879851264,7.65397238470883e-09,0,0,1,0,0
9.229672777600813e-05,0.09153914812504232,0.6544896384859842,19.719181835935885,8.445257429388394e-09,0,0,1,0,0
9.114662351799305e-05,0.09415274573394841,0.6997779731094066,22.365130885433896,8.07066992549265e-09,0,0,1,0,0
6.834718803592377e-05,0.08848031312534448,0.7044213254045755,18.322936806545293,6.262492345969205e-09,0,0,1,0,0
8.818325690040403e-05,0.09095858432246491,0.6299935915939765,19.83993125646001,7.950622962603998e-09,0,0,1,0,0
1.23810033017601e-05,0.040345764304018344,0.2650149594744702,3.7920898143995605,1.1270120752389709e-09,1,0,0,0,1
1.4060765876643542e-05,0.0442549085412558,0.24109595266230155,3.8364396306546067,1.292516140137632e-09,1,0,0,0,1
1.5040277863047987e-05,0.040413239226003525,0.2578636020979453,4.385071083836083,1.3793025914545739e-09,1,0,0,0,1
1.4208989456361974e-05,0.040986954690899705,0.21829290926750325,4.090579273027788,1.3026768083874107e-09,1,0,0,0,1
1.1275509354461273e-05,0.03151151525534136,0.2318319669519724,3.2615089594534856,1.0366909662844786e-09,1,0,0,0,1
1.0477169949332913e-05,0.035935307585208943,0.2282456294904276,3.664222735563406,9.509321835916366e-10,1,0,0,0,1
2.0170266470466994e-05,0.04687120894558842,0.2678957141001157,4.390416982708621,1.860723739627459e-09,1,0,0,0,1
1.0210425343914589e-05,0.0442515763005787,0.2085477921025104,4.089841995258247,9.363126156646229e-10,1,0,0,0,1
8.503795857902534e-06,0.03573013901174725,0.23899291770897052,3.4686883348820214,7.781357485686075e-10,1,0,0,0,1
1.2563901906590376e-05,0.046084164516941764,0.2512771949643962,3.6701665614922803,1.1548102505082418e-09,1,0,0,0,1
1.219360901381695e-05,0.03769804363073158,0.22798508440463666,3.5104823797820375,1.108098451986873e-09,1,0,0,0,1
9.629823596988484e-06,0.029879238938753046,0.19902798254990783,3.2720921978538424,8.930101530603266e-10,1,0,0,0,1
1.5590213683474525e-05,0.04020372276066324,0.2486073605710393,4.4362459494269935,1.4338782393046977e-09,1,0,0,0,1
9.393348423897057e-06,0.04354889873888779,0.2445206360524389,5.280524739863707,8.693844475331889e-10,1,0,0,0,1
3.066035509997415e-05,0.05281912838387305,0.29932906966667444,8.946832610574955,2.770201591471472e-09,1,0,0,0,1
2.6549919702622595e-05,0.049431695817114873,0.322109956866971,8.233472264469873,2.4169723282777885e-09,0,0,1,0,0
